Datetime,Close,High,Low,Open,Volume
2024-11-29,71.61000061035156,72.73999786376953,71.51000213623047,72.31999969482422,1757600
2024-12-02,71.04000091552734,71.94999694824219,70.69999694824219,71.87000274658203,3553900
2024-12-03,73.04000091552734,73.31999969482422,71.80000305175781,72.16000366210938,3199100
2024-12-04,71.87999725341797,73.44999694824219,71.5199966430664,73.41000366210938,2784100
2024-12-05,71.47000122070312,72.16999816894531,71.22000122070312,71.94999694824219,1525200
2024-12-06,70.23999786376953,70.70999908447266,69.98999786376953,70.62000274658203,3083800
2024-12-09,71.16999816894531,71.97000122070312,71.16000366210938,71.2300033569336,2061700
2024-12-10,71.4000015258789,72.12999725341797,71.31999969482422,71.54000091552734,2475900
2024-12-11,73.33000183105469,73.58999633789062,72.1500015258789,72.58000183105469,3061900
2024-12-12,73.20999908447266,73.58000183105469,72.19000244140625,72.9000015258789,2830100
2024-12-13,74.20999908447266,74.5,73.55000305175781,73.62000274658203,2713400
2024-12-16,73.69999694824219,74.30000305175781,73.61000061035156,74.1500015258789,1947900
2024-12-17,73.30000305175781,73.3499984741211,72.30999755859375,72.95999908447266,2140100
2024-12-18,72.94000244140625,74.37999725341797,72.91999816894531,73.66999816894531,2338100
2024-12-19,72.61000061035156,74.11000061035156,72.61000061035156,73.93000030517578,2099400
2024-12-20,73.0999984741211,73.41000366210938,71.95999908447266,72.2699966430664,1599800
2024-12-23,73.05999755859375,73.06999969482422,72.0999984741211,72.91000366210938,1894400
2024-12-24,73.6500015258789,74.02999877929688,73.44999694824219,73.69999694824219,1011800
2024-12-26,73.12999725341797,74.37999725341797,72.9000015258789,74.26000213623047,1808600
2024-12-27,73.8499984741211,74.4000015258789,73.69000244140625,74.0999984741211,1462000
2024-12-30,74.81999969482422,75.2699966430664,74.45999908447266,74.86000061035156,1621000
2024-12-31,75.55000305175781,75.75,74.97000122070312,75.23999786376953,1273500
2025-01-02,76.93000030517578,77.55999755859375,76.83999633789062,76.83999633789062,3269400
2025-01-03,77.91999816894531,78.22000122070312,77.26000213623047,77.41000366210938,1875300
2025-01-06,77.30000305175781,78.9000015258789,77.05999755859375,78.43000030517578,2141800
2025-01-07,78.16999816894531,78.44000244140625,77.69999694824219,78.12999725341797,3912400
2025-01-08,77.30000305175781,78.45999908447266,77.05999755859375,78.3499984741211,3259100
2025-01-10,80.63999938964844,81.81999969482422,79.37000274658203,81.54000091552734,5048700
2025-01-13,82.2300033569336,82.81999969482422,81.37000274658203,81.51000213623047,5060500
2025-01-14,81.66999816894531,82.08000183105469,81.20999908447266,81.9000015258789,4679800
2025-01-15,84.33999633789062,84.58000183105469,82.27999877929688,82.27999877929688,4891900
2025-01-16,82.94000244140625,83.5999984741211,81.98999786376953,83.48999786376953,3607100
2025-01-17,82.5199966430664,83.0,82.2300033569336,82.5199966430664,2297600
2025-01-21,81.11000061035156,81.33999633789062,80.44999694824219,80.62000274658203,2410900
2025-01-22,80.43000030517578,81.20999908447266,80.31999969482422,80.72000122070312,2798000
2025-01-23,79.20999908447266,81.04000091552734,79.16000366210938,80.55999755859375,3803200
2025-01-24,79.5999984741211,80.22000122070312,79.0199966430664,80.06999969482422,1922700
2025-01-27,77.93000030517578,79.54000091552734,77.2300033569336,79.27999877929688,1954800
2025-01-28,78.86000061035156,78.94999694824219,77.80999755859375,78.87000274658203,1592300
2025-01-29,77.77999877929688,78.6500015258789,77.18000030517578,78.0199966430664,1670500
2025-01-30,77.75,78.7699966430664,77.45999908447266,77.7699966430664,2238600
2025-01-31,78.0199966430664,78.26000213623047,76.76000213623047,77.5999984741211,3538900
2025-02-03,77.81999969482422,78.7699966430664,76.94000244140625,78.41999816894531,4200200
2025-02-04,77.51000213623047,78.30000305175781,75.5999984741211,75.69999694824219,6136900
2025-02-05,76.08999633789062,77.0,75.83000183105469,76.56999969482422,1985200
2025-02-06,75.44999694824219,76.7300033569336,75.2699966430664,76.36000061035156,2168400
2025-02-07,75.86000061035156,76.29000091552734,75.45999908447266,76.22000122070312,2013900
2025-02-10,77.4000015258789,77.51000213623047,76.61000061035156,76.94000244140625,2814500
2025-02-11,78.2699966430664,78.48999786376953,77.87000274658203,78.37000274658203,2284100
2025-02-12,76.31999969482422,77.45999908447266,76.29000091552734,77.1500015258789,4918700
2025-02-13,76.38999938964844,76.47000122070312,75.58000183105469,75.68000030517578,1897100
2025-02-14,75.81999969482422,76.73999786376953,75.62999725341797,76.58000183105469,2426000
2025-02-18,76.95999908447266,77.11000061035156,76.3499984741211,76.69000244140625,2324900
2025-02-19,77.44999694824219,78.19999694824219,77.2300033569336,78.05999755859375,1554200
2025-02-20,77.76000213623047,78.47000122070312,77.62000274658203,77.91999816894531,1627000
2025-02-21,75.3499984741211,76.8499984741211,75.33999633789062,76.69999694824219,2749100
2025-02-24,75.97000122070312,76.13999938964844,75.44999694824219,75.70999908447266,2930800
2025-02-25,74.12999725341797,75.61000061035156,73.73999786376953,75.5999984741211,2386600
2025-02-26,73.8499984741211,74.2699966430664,73.41000366210938,73.91000366210938,3229400
2025-02-27,75.27999877929688,75.79000091552734,74.69000244140625,75.0199966430664,2641900
2025-02-28,75.22000122070312,75.47000122070312,74.25,74.58000183105469,2351600
2025-03-03,73.31999969482422,75.55999755859375,72.93000030517578,75.33000183105469,3996300
2025-03-04,73.30999755859375,73.61000061035156,71.70999908447266,72.75,2030600
2025-03-05,71.41999816894531,71.48999786376953,70.08999633789062,71.4000015258789,3811000
2025-03-06,71.12999725341797,72.0199966430664,70.48999786376953,71.37000274658203,3038700
2025-03-07,72.08999633789062,73.30999755859375,71.7699966430664,72.73999786376953,4195700
2025-03-10,70.88999938964844,72.25,70.73999786376953,72.05999755859375,1777100
2025-03-11,71.44999694824219,72.16999816894531,70.9800033569336,71.80000305175781,1876200
2025-03-12,72.80000305175781,72.97000122070312,72.04000091552734,72.31999969482422,2389100
2025-03-13,71.62000274658203,72.44000244140625,71.41000366210938,72.08000183105469,3119100
2025-03-14,72.27999877929688,72.43000030517578,71.6500015258789,71.88999938964844,2054600
2025-03-17,72.70999908447266,73.16999816894531,72.43000030517578,72.9800033569336,2873700
2025-03-18,72.20999908447266,73.48999786376953,71.97000122070312,73.38999938964844,2739000
2025-03-19,72.41999816894531,72.87999725341797,71.93000030517578,72.08000183105469,1747400
2025-03-20,73.7300033569336,73.80000305175781,72.04000091552734,72.2300033569336,2523100
2025-03-21,73.79000091552734,73.95999908447266,73.13999938964844,73.38999938964844,1528800
2025-03-24,74.87999725341797,74.97000122070312,73.94000244140625,74.12999725341797,2755300
2025-03-25,74.81999969482422,75.36000061035156,74.12000274658203,75.2300033569336,1922900
2025-03-26,75.41999816894531,75.94000244140625,75.12999725341797,75.33999633789062,2469600
2025-03-27,75.4800033569336,75.68000030517578,74.77999877929688,75.26000213623047,1590800
2025-03-28,74.7699966430664,75.54000091552734,74.54000091552734,75.5199966430664,2430300
2025-03-31,77.33000183105469,77.72000122070312,75.27999877929688,75.5199966430664,3147400
2025-04-01,77.08000183105469,78.01000213623047,76.87999725341797,77.5999984741211,2753900
2025-04-02,77.73999786376953,77.86000061035156,76.69000244140625,76.72000122070312,2808400
2025-04-03,72.25,72.69999694824219,71.44000244140625,72.16000366210938,6279800
2025-04-04,67.91999816894531,68.41999816894531,65.5,66.9000015258789,9319900
2025-04-07,65.9800033569336,69.19999694824219,64.94000244140625,65.63999938964844,7869100
2025-04-08,63.34000015258789,66.80000305175781,62.7400016784668,66.5999984741211,8411300
2025-04-09,67.58000183105469,68.05000305175781,60.66999816894531,61.72999954223633,15313000
2025-04-10,65.31999969482422,65.47000122070312,63.599998474121094,64.7699966430664,6596700
2025-04-11,66.45999908447266,66.79000091552734,64.5,64.6500015258789,4386200
2025-04-14,66.66000366210938,67.12999725341797,65.62000274658203,67.12000274658203,3146200
2025-04-15,66.4800033569336,66.91999816894531,65.91999816894531,66.47000122070312,1779200
2025-04-16,67.75,67.97000122070312,66.98999786376953,66.98999786376953,5452100
2025-04-17,69.4800033569336,70.05000305175781,68.1500015258789,68.3499984741211,4776800
2025-04-21,68.62000274658203,68.66000366210938,67.44000244140625,68.2699966430664,2343000
2025-04-22,69.37000274658203,70.2699966430664,68.72000122070312,68.88999938964844,4499000
2025-04-23,68.05000305175781,69.80999755859375,67.19000244140625,68.98999786376953,8908500
2025-04-24,68.45999908447266,68.86000061035156,67.69999694824219,68.6500015258789,4336600
2025-04-25,69.02999877929688,69.18000030517578,68.04000091552734,68.05000305175781,3272100
2025-04-28,67.76000213623047,69.04000091552734,67.16999816894531,68.87000274658203,3232700
2025-04-29,65.8499984741211,66.80999755859375,65.83000183105469,66.69000244140625,4650000
2025-04-30,63.560001373291016,65.72000122070312,63.29999923706055,65.44999694824219,10236300
2025-05-01,64.5199966430664,65.08000183105469,63.099998474121094,63.59000015258789,10673900
2025-05-02,64.01000213623047,64.5999984741211,63.11000061035156,64.52999877929688,7095900
2025-05-05,62.369998931884766,63.02000045776367,61.75,62.849998474121094,4867100
2025-05-06,64.5999984741211,65.41000366210938,64.45999908447266,64.69999694824219,5745700
2025-05-07,63.5099983215332,64.66999816894531,63.2599983215332,64.41000366210938,4008500
2025-05-08,65.5999984741211,65.73999786376953,64.43000030517578,64.44000244140625,4643900
2025-05-09,66.61000061035156,66.81999969482422,65.87000274658203,65.95999908447266,4361300
2025-05-12,67.5999984741211,69.27999877929688,67.4800033569336,69.08000183105469,4861900
2025-05-13,69.58999633789062,69.87999725341797,68.4000015258789,68.44999694824219,4728000
2025-05-14,68.7300033569336,69.55000305175781,68.69999694824219,69.27999877929688,2802500
2025-05-15,67.58999633789062,67.79000091552734,66.87000274658203,67.41000366210938,5263400
2025-05-16,68.0999984741211,68.54000091552734,67.41999816894531,67.83000183105469,3769400
2025-05-19,68.51000213623047,69.0999984741211,67.87999725341797,68.11000061035156,5136900
2025-05-20,68.66000366210938,68.80000305175781,67.77999877929688,68.37000274658203,2786100
2025-05-21,67.58999633789062,69.16000366210938,67.56999969482422,69.13999938964844,5467400
2025-05-22,67.13999938964844,67.55000305175781,66.56999969482422,66.87999725341797,3512500
2025-05-23,67.98999786376953,68.22000122070312,66.95999908447266,66.97000122070312,4285000
2025-05-27,67.27999877929688,67.5999984741211,66.47000122070312,67.4800033569336,3938200
2025-05-28,67.88999938964844,68.95999908447266,67.83000183105469,68.33000183105469,5201800
2025-05-29,67.19000244140625,67.63999938964844,66.77999877929688,67.62999725341797,4856200
2025-05-30,67.1500015258789,67.25,65.95999908447266,67.0999984741211,8793200
2025-06-02,69.55000305175781,70.04000091552734,68.63999938964844,69.98999786376953,7125100
2025-06-03,69.88999938964844,70.5,69.37000274658203,69.62000274658203,3996900
2025-06-04,69.33999633789062,70.55999755859375,68.63999938964844,70.0,6455200
2025-06-05,69.93000030517578,70.61000061035156,69.79000091552734,70.43000030517578,2613700
2025-06-06,71.37999725341797,71.5199966430664,70.36000061035156,70.36000061035156,3488000
2025-06-09,72.05000305175781,72.18000030517578,71.08000183105469,71.4000015258789,2893900
2025-06-10,71.5999984741211,73.06999969482422,71.26000213623047,72.16999816894531,5541900
2025-06-11,74.81999969482422,75.31999969482422,72.80000305175781,73.0199966430664,8888000
2025-06-12,75.05000305175781,75.41000366210938,73.75,74.01000213623047,11696900
2025-06-13,80.22000122070312,81.13999938964844,78.63999938964844,80.47000122070312,33971200
2025-06-16,78.58999633789062,79.5999984741211,76.25,79.01000213623047,40622400
2025-06-17,82.30000305175781,82.88999938964844,80.08999633789062,80.44000244140625,26239300
2025-06-18,82.2699966430664,83.45999908447266,80.16000366210938,83.0999984741211,36772300
2025-06-20,83.12000274658203,83.37999725341797,81.86000061035156,82.25,14229000
2025-06-23,76.41000366210938,83.56999969482422,76.41000366210938,83.25,50659400
2025-06-24,73.0,73.86000061035156,71.97000122070312,73.33999633789062,16119600
2025-06-25,73.30999755859375,74.2300033569336,72.79000091552734,72.93000030517578,12401000
2025-06-26,73.58999633789062,74.68000030517578,73.08999633789062,73.62999725341797,9514900
2025-06-27,73.27999877929688,74.33999633789062,72.87000274658203,74.0199966430664,11610800
2025-06-30,73.11000061035156,73.62999725341797,72.72000122070312,73.4800033569336,5917500
2025-07-01,73.93000030517578,74.04000091552734,73.31999969482422,73.61000061035156,4425200
2025-07-02,75.58999633789062,76.0199966430664,73.51000213623047,74.31999969482422,6491400
2025-07-03,75.19000244140625,75.91999816894531,74.87999725341797,75.41000366210938,4394800
2025-07-07,76.4800033569336,76.88999938964844,75.56999969482422,75.83999633789062,6155000
2025-07-08,76.95999908447266,77.58999633789062,76.05000305175781,76.18000030517578,4287200
2025-07-09,76.93000030517578,77.5199966430664,76.27999877929688,76.44999694824219,3839700
2025-07-10,75.38999938964844,75.91999816894531,74.95999908447266,75.37000274658203,6704000
2025-07-11,77.29000091552734,77.3499984741211,76.08000183105469,76.08999633789062,4487200
2025-07-14,75.62000274658203,77.2699966430664,75.5,77.2699966430664,7289700
2025-07-15,75.26000213623047,75.87999725341797,74.94000244140625,75.30999755859375,5941400
2025-07-16,75.19000244140625,75.33000183105469,73.98999786376953,74.20999908447266,6178100
2025-07-17,76.16000366210938,76.26000213623047,74.87000274658203,75.01000213623047,4350000
2025-07-18,75.93000030517578,77.30999755859375,75.80000305175781,76.97000122070312,7583500
2025-07-21,75.58999633789062,75.91000366210938,74.98999786376953,75.62000274658203,2884800
2025-07-22,75.3499984741211,75.47000122070312,74.55000305175781,75.05999755859375,3946300
2025-07-23,75.27999877929688,75.33000183105469,74.44000244140625,74.80999755859375,4811500
2025-07-24,76.08999633789062,76.33999633789062,75.1500015258789,75.87000274658203,5938400
2025-07-25,74.8499984741211,76.11000061035156,74.80000305175781,76.11000061035156,3287400
2025-07-28,77.16999816894531,77.23999786376953,76.20999908447266,76.69999694824219,3796800
2025-07-29,79.80000305175781,80.23999786376953,77.33999633789062,77.44999694824219,7928200
2025-07-30,81.04000091552734,81.12999725341797,79.7300033569336,80.16000366210938,4957400
2025-07-31,79.58999633789062,80.41999816894531,78.91999816894531,79.86000061035156,3817100
2025-08-01,77.45999908447266,79.83000183105469,77.19000244140625,79.70999908447266,7087100
2025-08-04,76.11000061035156,77.16000366210938,75.45999908447266,75.63999938964844,5326700
2025-08-05,75.0199966430664,75.75,74.88999938964844,75.51000213623047,5894000
2025-08-06,73.79000091552734,76.83999633789062,73.31999969482422,76.30999755859375,8908700
2025-08-07,73.41999816894531,74.54000091552734,73.41999816894531,74.05999755859375,3578400
2025-08-08,73.30000305175781,74.4000015258789,72.38999938964844,73.93000030517578,5793400
2025-08-11,73.80000305175781,74.2300033569336,73.36000061035156,73.94000244140625,3307600
2025-08-12,72.94999694824219,73.58000183105469,72.80000305175781,73.22000122070312,2929300
2025-08-13,72.45999908447266,72.83000183105469,71.55999755859375,72.77999877929688,5653500
2025-08-14,73.73999786376953,73.77999877929688,72.87999725341797,73.36000061035156,4551100
2025-08-15,72.80000305175781,73.22000122070312,72.29000091552734,72.72000122070312,8046900
2025-08-18,73.16999816894531,73.62999725341797,71.80999755859375,72.3499984741211,5247900
2025-08-19,72.30000305175781,72.75,72.05999755859375,72.5,3423300
2025-08-20,73.5199966430664,73.62999725341797,72.58999633789062,73.16000366210938,3858800
2025-08-21,74.12999725341797,74.41000366210938,73.08999633789062,73.29000091552734,3185700
2025-08-22,74.63999938964844,74.7300033569336,74.12000274658203,74.27999877929688,4873300
2025-08-25,75.75,76.12000274658203,75.16999816894531,75.19000244140625,3175800
2025-08-26,74.05000305175781,75.12000274658203,73.8499984741211,74.58000183105469,3174400
2025-08-27,74.68000030517578,75.11000061035156,74.12999725341797,74.12999725341797,3322100
2025-08-28,75.23999786376953,75.66999816894531,74.11000061035156,74.94000244140625,3522000
2025-08-29,74.83999633789062,75.44999694824219,74.73999786376953,75.3499984741211,3510200
2025-09-02,76.76000213623047,76.95999908447266,75.66999816894531,76.08000183105469,5380800
2025-09-03,74.83000183105469,75.83000183105469,74.58999633789062,75.61000061035156,6270900
2025-09-04,74.18000030517578,74.55000305175781,73.75,73.87000274658203,4503100
2025-09-05,72.62999725341797,73.0199966430664,71.95999908447266,73.0199966430664,5101500
2025-09-08,73.04000091552734,73.54000091552734,72.56999969482422,73.48999786376953,3943300
2025-09-09,73.38999938964844,74.5199966430664,73.29000091552734,73.98999786376953,4228800
2025-09-10,74.70999908447266,75.05000305175781,73.79000091552734,74.0,6039000
2025-09-11,73.0,73.55000305175781,72.93000030517578,73.19000244140625,3876000
2025-09-12,73.30999755859375,74.44999694824219,73.26000213623047,74.16999816894531,4990100
2025-09-15,74.2300033569336,74.68000030517578,73.97000122070312,74.26000213623047,3985500
2025-09-16,75.66999816894531,75.86000061035156,74.80000305175781,75.08000183105469,5063900
2025-09-17,74.97000122070312,75.69999694824219,74.66999816894531,75.41000366210938,4020200
2025-09-18,74.69000244140625,75.66000366210938,74.27999877929688,75.12000274658203,4176200
2025-09-19,73.5199966430664,74.4800033569336,73.33000183105469,73.94999694824219,5958100
2025-09-22,73.44999694824219,73.58999633789062,72.72000122070312,72.80000305175781,2787100
2025-09-23,75.05000305175781,75.33000183105469,74.33000183105469,74.36000061035156,5617600
2025-09-24,76.38999938964844,76.69000244140625,75.58000183105469,75.87999725341797,3939900
2025-09-25,76.98999786376953,77.04000091552734,75.55000305175781,76.02999877929688,5736700
2025-09-26,77.0199966430664,78.31999969482422,76.93000030517578,77.05999755859375,5918400
2025-09-29,74.58999633789062,75.5,74.31999969482422,75.43000030517578,6341200
2025-09-30,73.75,74.3499984741211,73.4000015258789,73.87000274658203,7709100
2025-10-01,73.13999938964844,73.48999786376953,72.45999908447266,72.6500015258789,6348600
2025-10-02,71.54000091552734,72.95999908447266,71.27999877929688,72.27999877929688,6317200
2025-10-03,71.70999908447266,72.30000305175781,71.62999725341797,71.7699966430664,6657000
2025-10-06,72.87000274658203,73.16000366210938,72.23999786376953,72.43000030517578,5435400
2025-10-07,73.19999694824219,73.2300033569336,72.22000122070312,72.4800033569336,4845800
2025-10-08,73.52999877929688,74.12999725341797,73.25,73.5199966430664,4321100
2025-10-09,72.51000213623047,73.91000366210938,72.23999786376953,73.80999755859375,4670900
2025-10-10,69.38999938964844,71.37000274658203,69.30000305175781,70.7699966430664,8290900
2025-10-13,70.27999877929688,70.88999938964844,69.9000015258789,70.30999755859375,4026900
2025-10-14,69.0,69.5999984741211,68.51000213623047,69.1500015258789,5106900
2025-10-15,68.98999786376953,69.86000061035156,68.70999908447266,69.70999908447266,4069300
2025-10-16,67.80999755859375,69.22000122070312,67.52999877929688,69.12000274658203,7635800
2025-10-17,67.9800033569336,68.16000366210938,67.44000244140625,67.72000122070312,5517900
2025-10-20,67.83000183105469,67.9000015258789,66.9800033569336,66.9800033569336,6113000
2025-10-21,68.2699966430664,69.13999938964844,67.04000091552734,68.05000305175781,10824400
2025-10-22,70.62999725341797,71.18000030517578,69.33000183105469,69.5199966430664,14092800
2025-10-23,73.29000091552734,73.98999786376953,72.86000061035156,73.11000061035156,9561300
2025-10-24,73.18000030517578,74.25,73.08999633789062,73.66999816894531,6467300
2025-10-27,73.12000274658203,73.81999969482422,72.7699966430664,73.20999908447266,4563100
2025-10-28,71.38999938964844,72.33000183105469,71.13999938964844,72.05000305175781,4540300
2025-10-29,71.80000305175781,72.63999938964844,71.73999786376953,71.80999755859375,4418000
2025-10-30,71.70999908447266,72.3499984741211,71.16000366210938,71.38999938964844,2787200
2025-10-31,72.55999755859375,72.88999938964844,72.01000213623047,72.56999969482422,7030300
2025-11-03,72.73999786376953,73.19999694824219,72.05999755859375,72.55999755859375,4473600
2025-11-04,71.93000030517578,72.5199966430664,71.77999877929688,71.91999816894531,3196200
2025-11-05,71.02999877929688,72.45999908447266,70.94000244140625,71.68000030517578,3309200
2025-11-06,70.87999725341797,71.11000061035156,70.12999725341797,70.62000274658203,4127300
2025-11-07,71.26000213623047,71.44999694824219,70.72000122070312,71.27999877929688,3627000
2025-11-10,71.68000030517578,71.7699966430664,70.86000061035156,71.58999633789062,2525500
2025-11-11,72.72000122070312,73.06999969482422,72.43000030517578,72.43000030517578,3677200
2025-11-12,69.79000091552734,71.08999633789062,69.63999938964844,71.08999633789062,5070800
2025-11-13,69.8499984741211,70.54000091552734,69.8499984741211,70.5,4174700
2025-11-14,71.37999725341797,71.95999908447266,71.12999725341797,71.31999969482422,4159900
2025-11-17,71.30000305175781,71.77999877929688,71.29000091552734,71.5999984741211,3647400
2025-11-18,72.5,72.68000030517578,70.91000366210938,71.31999969482422,5343000
2025-11-19,70.87999725341797,70.91000366210938,70.11000061035156,70.4800033569336,4790200
2025-11-20,70.1500015258789,71.79000091552734,70.0199966430664,71.2699966430664,5542200
2025-11-21,69.30000305175781,69.52999877929688,68.58000183105469,69.2699966430664,7120500
2025-11-24,70.41999816894531,70.58999633789062,68.8499984741211,69.2699966430664,4551300
2025-11-25,69.25,69.48999786376953,68.26000213623047,68.94999694824219,5888800
2025-11-26,70.04000091552734,70.19000244140625,69.05000305175781,69.06999969482422,3201800
2025-11-28,71.06999969482422,71.30000305175781,70.44000244140625,70.44000244140625,3363800
2025-12-01,71.05999755859375,71.33000183105469,70.61000061035156,70.61000061035156,4462800
2025-12-02,70.19999694824219,71.04000091552734,69.72000122070312,70.54000091552734,6339600
2025-12-03,70.66000366210938,71.30000305175781,70.37000274658203,70.75,3173600
2025-12-04,71.38999938964844,71.76000213623047,70.3499984741211,70.6500015258789,3957500
2025-12-05,71.91999816894531,72.33999633789062,71.30999755859375,71.33000183105469,4323600
2025-12-08,70.48999786376953,71.18000030517578,70.2699966430664,70.81999969482422,3073400
2025-12-09,69.86000061035156,70.41999816894531,69.66000366210938,70.37999725341797,3111300
2025-12-10,70.54000091552734,70.69999694824219,69.12999725341797,69.43000030517578,8096000
2025-12-11,69.25,69.29000091552734,68.30999755859375,68.58999633789062,8487500
2025-12-12,68.80999755859375,69.12999725341797,68.47000122070312,68.87000274658203,5306000
2025-12-15,67.88999938964844,68.52999877929688,67.61000061035156,68.48999786376953,6298800
2025-12-16,66.16999816894531,66.77999877929688,65.98999786376953,66.75,6816100
2025-12-17,67.9800033569336,68.05999755859375,66.83000183105469,67.22000122070312,7398000
2025-12-18,67.19000244140625,67.94000244140625,67.0999984741211,67.7699966430664,4713800
2025-12-19,68.02999877929688,68.19999694824219,67.44000244140625,67.73999786376953,4003300
2025-12-22,69.7300033569336,69.8499984741211,69.22000122070312,69.55999755859375,4491500
2025-12-23,70.30000305175781,70.36000061035156,69.44999694824219,69.62000274658203,3517300
2025-12-24,70.19999694824219,70.58000183105469,69.94000244140625,70.47000122070312,1596400
2025-12-26,68.4800033569336,69.76000213623047,68.18000030517578,69.66000366210938,4224500
2025-12-29,69.61000061035156,70.12999725341797,69.56999969482422,69.8499984741211,2758000
2025-12-30,69.73999786376953,70.33000183105469,69.6500015258789,70.27999877929688,2324200
2025-12-31,69.16000366210938,70.26000213623047,68.8499984741211,70.19999694824219,2218700
2026-01-02,68.95999908447266,69.1500015258789,68.1500015258789,68.43000030517578,5012300
2026-01-05,70.22000122070312,70.4000015258789,69.2300033569336,69.7300033569336,4987100
2026-01-06,68.51000213623047,70.73999786376953,68.45999908447266,70.5999984741211,5432900
2026-01-07,67.79000091552734,68.30999755859375,67.3499984741211,68.23999786376953,5317500
2026-01-08,70.54000091552734,70.6500015258789,68.38999938964844,68.79000091552734,6558600
2026-01-09,70.77999877929688,71.94000244140625,70.7699966430664,70.87999725341797,5925100
2026-01-12,71.6500015258789,72.0,70.47000122070312,70.95999908447266,5703400
2026-01-13,73.4800033569336,73.94000244140625,72.75,72.77999877929688,10694200
2026-01-14,72.61000061035156,75.16000366210938,71.41000366210938,74.26000213623047,17618100
2026-01-15,71.12999725341797,71.70999908447266,71.0,71.5999984741211,4748400
2026-01-16,71.6500015258789,72.5199966430664,71.56999969482422,72.30000305175781,4492100
2026-01-20,71.86000061035156,73.12999725341797,71.70999908447266,72.80000305175781,7577200
2026-01-21,73.33999633789062,73.45999908447266,72.5999984741211,72.83999633789062,4291300
2026-01-22,71.81999969482422,72.5,71.2699966430664,72.43000030517578,4973400
2026-01-23,73.94999694824219,74.05000305175781,73.37999725341797,73.76000213623047,5427600
2026-01-26,73.4800033569336,73.7699966430664,72.94000244140625,73.36000061035156,4486300
2026-01-27,75.66000366210938,75.70999908447266,73.69000244140625,73.94999694824219,6164600
2026-01-28,76.62000274658203,76.73999786376953,75.62999725341797,76.26000213623047,6508700
2026-01-29,79.13999938964844,80.37999725341797,78.16999816894531,80.11000061035156,13188800
2026-01-30,79.5199966430664,79.94999694824219,77.6500015258789,79.44000244140625,11586200
2026-02-02,75.33000183105469,75.66999816894531,74.45999908447266,75.5,8544400
2026-02-03,77.47000122070312,77.63999938964844,75.63999938964844,75.8499984741211,10887400
2026-02-04,77.87999725341797,79.37000274658203,76.19999694824219,76.5199966430664,17514900
2026-02-05,76.69000244140625,77.30999755859375,75.87999725341797,76.86000061035156,5989500
2026-02-06,76.98999786376953,77.98999786376953,76.16999816894531,76.23999786376953,6661500
2026-02-09,78.0199966430664,78.62999725341797,76.79000091552734,76.83000183105469,3201100
2026-02-10,78.02999877929688,78.44000244140625,77.27999877929688,78.30000305175781,6542000
2026-02-11,78.88999938964844,79.83000183105469,78.23999786376953,79.68000030517578,10313100
2026-02-12,76.37999725341797,78.06999969482422,75.70999908447266,78.0,7442600
2026-02-13,76.22000122070312,76.72000122070312,75.66000366210938,76.12000274658203,6172200
2026-02-17,75.7300033569336,76.4800033569336,75.18000030517578,76.20999908447266,9329600
2026-02-18,79.4000015258789,79.62999725341797,77.8499984741211,77.91999816894531,10251400
2026-02-19,81.19000244140625,81.2699966430664,79.69000244140625,80.43000030517578,11768000
2026-02-20,80.8499984741211,81.23999786376953,80.16999816894531,80.54000091552734,9427300
2026-02-23,80.9000015258789,81.91999816894531,80.5,81.48999786376953,5941200
2026-02-24,80.76000213623047,81.22000122070312,79.80000305175781,81.19000244140625,10649500
2026-02-25,79.7300033569336,80.13999938964844,79.31999969482422,80.0999984741211,6547300
2026-02-26,79.7699966430664,81.23999786376953,78.04000091552734,78.1500015258789,18725900
2026-02-27,81.94999694824219,82.12000274658203,80.58000183105469,82.0,12164700
2026-03-02,87.19000244140625,88.63999938964844,83.19999694824219,87.62000274658203,41780500
2026-03-03,90.19999694824219,94.37000274658203,87.33000183105469,94.0999984741211,50397900
2026-03-04,91.55999755859375,91.58999633789062,89.11000061035156,90.22000122070312,28457300
2026-03-05,96.30999755859375,98.83000183105469,94.05999755859375,94.45999908447266,47311300
2026-03-06,108.7699966430664,109.9800033569336,104.52999877929688,105.37999725341797,68722000
2026-03-09,104.33000183105469,124.06999969482422,98.47000122070312,119.41999816894531,143771900
2026-03-10,105.86000061035156,107.55999755859375,94.2300033569336,107.12999725341797,135401400
2026-03-11,108.05000305175781,108.36000061035156,100.98999786376953,105.02999877929688,80928900
2026-03-12,118.38999938964844,119.12999725341797,113.91000366210938,115.69000244140625,93641500
2026-03-13,119.88999938964844,121.1500015258789,114.55999755859375,115.08000183105469,59716000
2026-03-16,115.02999877929688,118.91000366210938,114.36000061035156,116.93000030517578,66869700
2026-03-17,118.83999633789062,119.12999725341797,116.06999969482422,117.41999816894531,40127600
2026-03-18,121.66999816894531,122.87000274658203,117.44999694824219,121.02999877929688,70647800
2026-03-19,117.36000061035156,125.19000244140625,114.68000030517578,120.4000015258789,96157300
2026-03-20,121.43000030517578,123.0199966430664,118.33000183105469,118.95999908447266,49738900
2026-03-23,110.55999755859375,114.44999694824219,106.44999694824219,113.29000091552734,91139700
2026-03-24,114.54000091552734,116.3499984741211,112.7699966430664,115.2300033569336,48623800
2026-03-25,113.38999938964844,114.25,109.0199966430664,109.29000091552734,41976300
